l1,1,n02281406,ILSVRC2012_val_00049133.JPEG,0.804
l1,1,n02281406,ILSVRC2012_val_00041173.JPEG,0.722
l1,1,n02281406,ILSVRC2012_val_00046852.JPEG,0.810
l1,1,n02281406,ILSVRC2012_val_00010431.JPEG,0.634
l1,1,n02281406,ILSVRC2012_val_00027546.JPEG,0.823
l1,1,n07747607,ILSVRC2012_val_00040188.JPEG,0.668
l1,1,n07747607,ILSVRC2012_val_00017016.JPEG,0.841
l1,1,n07747607,ILSVRC2012_val_00027744.JPEG,0.797
l1,1,n07747607,ILSVRC2012_val_00014840.JPEG,0.806
l1,1,n07747607,ILSVRC2012_val_00023088.JPEG,0.798
l1,1,n03662601,ILSVRC2012_val_00014119.JPEG,0.657
l1,1,n03662601,ILSVRC2012_val_00023517.JPEG,0.684
l1,1,n03662601,ILSVRC2012_val_00018828.JPEG,0.598
l1,1,n03662601,ILSVRC2012_val_00027527.JPEG,0.754
l1,1,n03662601,ILSVRC2012_val_00016448.JPEG,0.649
l1,1,n07873807,ILSVRC2012_val_00011458.JPEG,0.710
l1,1,n07873807,ILSVRC2012_val_00004098.JPEG,0.782
l1,1,n07873807,ILSVRC2012_val_00032518.JPEG,0.642
l1,1,n07873807,ILSVRC2012_val_00028297.JPEG,0.695
l1,1,n07873807,ILSVRC2012_val_00047660.JPEG,0.651
l1,1,n04254777,ILSVRC2012_val_00007953.JPEG,0.774
l1,1,n04254777,ILSVRC2012_val_00045111.JPEG,0.634
l1,1,n04254777,ILSVRC2012_val_00030373.JPEG,0.642
l1,1,n04254777,ILSVRC2012_val_00019815.JPEG,0.718
l1,1,n04254777,ILSVRC2012_val_00038657.JPEG,0.708
l1,1,n02795169,ILSVRC2012_val_00008205.JPEG,0.669
l1,1,n02795169,ILSVRC2012_val_00018761.JPEG,0.645
l1,1,n02795169,ILSVRC2012_val_00014204.JPEG,0.428
l1,1,n02795169,ILSVRC2012_val_00028797.JPEG,0.703
l1,1,n02795169,ILSVRC2012_val_00015371.JPEG,0.764
l1,1,n02669723,ILSVRC2012_val_00034081.JPEG,0.806
l1,1,n02669723,ILSVRC2012_val_00012762.JPEG,0.702
l1,1,n02669723,ILSVRC2012_val_00046320.JPEG,0.658
l1,1,n02669723,ILSVRC2012_val_00047615.JPEG,0.657
l1,1,n02669723,ILSVRC2012_val_00034987.JPEG,0.662
l1,1,n03804744,ILSVRC2012_val_00022621.JPEG,0.765
l1,1,n03804744,ILSVRC2012_val_00005756.JPEG,0.696
l1,1,n03804744,ILSVRC2012_val_00043343.JPEG,0.715
l1,1,n03804744,ILSVRC2012_val_00043967.JPEG,0.717
l1,1,n03804744,ILSVRC2012_val_00035232.JPEG,0.765
l1,1,n07920052,ILSVRC2012_val_00015548.JPEG,0.654
l1,1,n07920052,ILSVRC2012_val_00028753.JPEG,0.560
l1,1,n07920052,ILSVRC2012_val_00006067.JPEG,0.671
l1,1,n07920052,ILSVRC2012_val_00040661.JPEG,0.672
l1,1,n07920052,ILSVRC2012_val_00038300.JPEG,0.727
l1,1,n07715103,ILSVRC2012_val_00028387.JPEG,0.645
l1,1,n07715103,ILSVRC2012_val_00045981.JPEG,0.698
l1,1,n07715103,ILSVRC2012_val_00047140.JPEG,0.675
l1,1,n07715103,ILSVRC2012_val_00037539.JPEG,0.656
l1,1,n07715103,ILSVRC2012_val_00027343.JPEG,0.733
l1,1,n02666196,ILSVRC2012_val_00038165.JPEG,0.793
l1,1,n02666196,ILSVRC2012_val_00026515.JPEG,0.517
l1,1,n02666196,ILSVRC2012_val_00023881.JPEG,0.761
l1,1,n02666196,ILSVRC2012_val_00026930.JPEG,0.487
l1,1,n02666196,ILSVRC2012_val_00013041.JPEG,0.540
l1,1,n02948072,ILSVRC2012_val_00032008.JPEG,0.620
l1,1,n02948072,ILSVRC2012_val_00023314.JPEG,0.615
l1,1,n02948072,ILSVRC2012_val_00010256.JPEG,0.678
l1,1,n02948072,ILSVRC2012_val_00010335.JPEG,0.664
l1,1,n02948072,ILSVRC2012_val_00037695.JPEG,0.746
l1,1,n07695742,ILSVRC2012_val_00017047.JPEG,0.706
l1,1,n07695742,ILSVRC2012_val_00017241.JPEG,0.688
l1,1,n07695742,ILSVRC2012_val_00014687.JPEG,0.668
l1,1,n07695742,ILSVRC2012_val_00008100.JPEG,0.731
l1,1,n07695742,ILSVRC2012_val_00013979.JPEG,0.725
l1,1,n03930313,ILSVRC2012_val_00040905.JPEG,0.691
l1,1,n03930313,ILSVRC2012_val_00040562.JPEG,0.665
l1,1,n03930313,ILSVRC2012_val_00019213.JPEG,0.671
l1,1,n03930313,ILSVRC2012_val_00031316.JPEG,0.746
l1,1,n03930313,ILSVRC2012_val_00046382.JPEG,0.749
l1,1,n04501370,ILSVRC2012_val_00032392.JPEG,0.650
l1,1,n04501370,ILSVRC2012_val_00028465.JPEG,0.696
l1,1,n04501370,ILSVRC2012_val_00002807.JPEG,0.679
l1,1,n04501370,ILSVRC2012_val_00041689.JPEG,0.599
l1,1,n04501370,ILSVRC2012_val_00016643.JPEG,0.603
l1,1,n03983396,ILSVRC2012_val_00005664.JPEG,0.643
l1,1,n03983396,ILSVRC2012_val_00014426.JPEG,0.640
l1,1,n03983396,ILSVRC2012_val_00022079.JPEG,0.660
l1,1,n03983396,ILSVRC2012_val_00008313.JPEG,0.564
l1,1,n03983396,ILSVRC2012_val_00008437.JPEG,0.716
l1,1,n03085013,ILSVRC2012_val_00008331.JPEG,0.645
l1,1,n03085013,ILSVRC2012_val_00023014.JPEG,0.654
l1,1,n03085013,ILSVRC2012_val_00001687.JPEG,0.686
l1,1,n03085013,ILSVRC2012_val_00002755.JPEG,0.731
l1,1,n03085013,ILSVRC2012_val_00047453.JPEG,0.726
l1,1,n03706229,ILSVRC2012_val_00018668.JPEG,0.493
l1,1,n03706229,ILSVRC2012_val_00026671.JPEG,0.718
l1,1,n03706229,ILSVRC2012_val_00026769.JPEG,0.613
l1,1,n03706229,ILSVRC2012_val_00029423.JPEG,0.500
l1,1,n03706229,ILSVRC2012_val_00014970.JPEG,0.641
l1,1,n02977058,ILSVRC2012_val_00005655.JPEG,0.684
l1,1,n02977058,ILSVRC2012_val_00014854.JPEG,0.763
l1,1,n02977058,ILSVRC2012_val_00037869.JPEG,0.631
l1,1,n02977058,ILSVRC2012_val_00021001.JPEG,0.639
l1,1,n02977058,ILSVRC2012_val_00029340.JPEG,0.699
l1,1,n02815834,ILSVRC2012_val_00010486.JPEG,0.720
l1,1,n02815834,ILSVRC2012_val_00018885.JPEG,0.716
l1,1,n02815834,ILSVRC2012_val_00022163.JPEG,0.675
l1,1,n02815834,ILSVRC2012_val_00034634.JPEG,0.683
l1,1,n02815834,ILSVRC2012_val_00027345.JPEG,0.715
l1,1,n03042490,ILSVRC2012_val_00046100.JPEG,0.725
l1,1,n03042490,ILSVRC2012_val_00033959.JPEG,0.720
l1,1,n03042490,ILSVRC2012_val_00015976.JPEG,0.735
l1,1,n03042490,ILSVRC2012_val_00017203.JPEG,0.591
l1,1,n03042490,ILSVRC2012_val_00004725.JPEG,0.784
l1,1,n01910747,ILSVRC2012_val_00010919.JPEG,0.730
l1,1,n01910747,ILSVRC2012_val_00034716.JPEG,0.739
l1,1,n01910747,ILSVRC2012_val_00009993.JPEG,0.752
l1,1,n01910747,ILSVRC2012_val_00034232.JPEG,0.681
l1,1,n01910747,ILSVRC2012_val_00012777.JPEG,0.566
l1,1,n07749582,ILSVRC2012_val_00017842.JPEG,0.809
l1,1,n07749582,ILSVRC2012_val_00003843.JPEG,0.787
l1,1,n07749582,ILSVRC2012_val_00025921.JPEG,0.719
l1,1,n07749582,ILSVRC2012_val_00023879.JPEG,0.767
l1,1,n07749582,ILSVRC2012_val_00040080.JPEG,0.740
l1,1,n04070727,ILSVRC2012_val_00031724.JPEG,0.715
l1,1,n04070727,ILSVRC2012_val_00009901.JPEG,0.644
l1,1,n04070727,ILSVRC2012_val_00039770.JPEG,0.667
l1,1,n04070727,ILSVRC2012_val_00043847.JPEG,0.761
l1,1,n04070727,ILSVRC2012_val_00046360.JPEG,0.628
l1,1,n02841315,ILSVRC2012_val_00013969.JPEG,0.648
l1,1,n02841315,ILSVRC2012_val_00003215.JPEG,0.706
l1,1,n02841315,ILSVRC2012_val_00040975.JPEG,0.587
l1,1,n02841315,ILSVRC2012_val_00002158.JPEG,0.621
l1,1,n02841315,ILSVRC2012_val_00034377.JPEG,0.264
l1,1,n03763968,ILSVRC2012_val_00009230.JPEG,0.728
l1,1,n03763968,ILSVRC2012_val_00024662.JPEG,0.639
l1,1,n03763968,ILSVRC2012_val_00011906.JPEG,0.653
l1,1,n03763968,ILSVRC2012_val_00022279.JPEG,0.671
l1,1,n03763968,ILSVRC2012_val_00029575.JPEG,0.729
l1,1,n02906734,ILSVRC2012_val_00015359.JPEG,0.675
l1,1,n02906734,ILSVRC2012_val_00008097.JPEG,0.712
l1,1,n02906734,ILSVRC2012_val_00004664.JPEG,0.678
l1,1,n02906734,ILSVRC2012_val_00040599.JPEG,0.754
l1,1,n02906734,ILSVRC2012_val_00007167.JPEG,0.721
l1,1,n02769748,ILSVRC2012_val_00030346.JPEG,0.683
l1,1,n02769748,ILSVRC2012_val_00018021.JPEG,0.732
l1,1,n02769748,ILSVRC2012_val_00041552.JPEG,0.627
l1,1,n02769748,ILSVRC2012_val_00022297.JPEG,0.682
l1,1,n02769748,ILSVRC2012_val_00036149.JPEG,0.728
l1,1,n02814533,ILSVRC2012_val_00031953.JPEG,0.669
l1,1,n02814533,ILSVRC2012_val_00031828.JPEG,0.640
l1,1,n02814533,ILSVRC2012_val_00037160.JPEG,0.684
l1,1,n02814533,ILSVRC2012_val_00010252.JPEG,0.637
l1,1,n02814533,ILSVRC2012_val_00027081.JPEG,0.639
l1,1,n07711569,ILSVRC2012_val_00032485.JPEG,0.688
l1,1,n07711569,ILSVRC2012_val_00028891.JPEG,0.687
l1,1,n07711569,ILSVRC2012_val_00029844.JPEG,0.681
l1,1,n07711569,ILSVRC2012_val_00021944.JPEG,0.746
l1,1,n07711569,ILSVRC2012_val_00033636.JPEG,0.874
l1,1,n02123394,ILSVRC2012_val_00040780.JPEG,0.639
l1,1,n02123394,ILSVRC2012_val_00015898.JPEG,0.638
l1,1,n02123394,ILSVRC2012_val_00008986.JPEG,0.738
l1,1,n02123394,ILSVRC2012_val_00031180.JPEG,0.614
l1,1,n02123394,ILSVRC2012_val_00005627.JPEG,0.680
l1,1,n02837789,ILSVRC2012_val_00034031.JPEG,0.737
l1,1,n02837789,ILSVRC2012_val_00000239.JPEG,0.774
l1,1,n02837789,ILSVRC2012_val_00006332.JPEG,0.660
l1,1,n02837789,ILSVRC2012_val_00032484.JPEG,0.673
l1,1,n02837789,ILSVRC2012_val_00016500.JPEG,0.707
l1,1,n04399382,ILSVRC2012_val_00006985.JPEG,0.706
l1,1,n04399382,ILSVRC2012_val_00005632.JPEG,0.675
l1,1,n04399382,ILSVRC2012_val_00025815.JPEG,0.756
l1,1,n04399382,ILSVRC2012_val_00045081.JPEG,0.667
l1,1,n04399382,ILSVRC2012_val_00036575.JPEG,0.599
l1,1,n07875152,ILSVRC2012_val_00043553.JPEG,0.824
l1,1,n07875152,ILSVRC2012_val_00030875.JPEG,0.706
l1,1,n07875152,ILSVRC2012_val_00038079.JPEG,0.901
l1,1,n07875152,ILSVRC2012_val_00007956.JPEG,0.751
l1,1,n07875152,ILSVRC2012_val_00048823.JPEG,0.670
l1,1,n02058221,ILSVRC2012_val_00008106.JPEG,0.719
l1,1,n02058221,ILSVRC2012_val_00038864.JPEG,0.611
l1,1,n02058221,ILSVRC2012_val_00048348.JPEG,0.797
l1,1,n02058221,ILSVRC2012_val_00005988.JPEG,0.737
l1,1,n02058221,ILSVRC2012_val_00017197.JPEG,0.663
l1,1,n04251144,ILSVRC2012_val_00023075.JPEG,0.647
l1,1,n04251144,ILSVRC2012_val_00024152.JPEG,0.630
l1,1,n04251144,ILSVRC2012_val_00043271.JPEG,0.652
l1,1,n04251144,ILSVRC2012_val_00024039.JPEG,0.734
l1,1,n04251144,ILSVRC2012_val_00005678.JPEG,0.697
l1,1,n09256479,ILSVRC2012_val_00005939.JPEG,0.709
l1,1,n09256479,ILSVRC2012_val_00014834.JPEG,0.799
l1,1,n09256479,ILSVRC2012_val_00029077.JPEG,0.719
l1,1,n09256479,ILSVRC2012_val_00025622.JPEG,0.743
l1,1,n09256479,ILSVRC2012_val_00022221.JPEG,0.732
l1,1,n03014705,ILSVRC2012_val_00043523.JPEG,0.648
l1,1,n03014705,ILSVRC2012_val_00038968.JPEG,0.720
l1,1,n03014705,ILSVRC2012_val_00048599.JPEG,0.698
l1,1,n03014705,ILSVRC2012_val_00037817.JPEG,0.651
l1,1,n03014705,ILSVRC2012_val_00044754.JPEG,0.725
l1,1,n04067472,ILSVRC2012_val_00026659.JPEG,0.668
l1,1,n04067472,ILSVRC2012_val_00034956.JPEG,0.703
l1,1,n04067472,ILSVRC2012_val_00009568.JPEG,0.685
l1,1,n04067472,ILSVRC2012_val_00023936.JPEG,0.732
l1,1,n04067472,ILSVRC2012_val_00038252.JPEG,0.652
l1,1,n02509815,ILSVRC2012_val_00026218.JPEG,0.737
l1,1,n02509815,ILSVRC2012_val_00026182.JPEG,0.741
l1,1,n02509815,ILSVRC2012_val_00043604.JPEG,0.671
l1,1,n02509815,ILSVRC2012_val_00044625.JPEG,0.709
l1,1,n02509815,ILSVRC2012_val_00020033.JPEG,0.680
l1,1,n02094433,ILSVRC2012_val_00039256.JPEG,0.761
l1,1,n02094433,ILSVRC2012_val_00000949.JPEG,0.710
l1,1,n02094433,ILSVRC2012_val_00009244.JPEG,0.695
l1,1,n02094433,ILSVRC2012_val_00040036.JPEG,0.663
l1,1,n02094433,ILSVRC2012_val_00011893.JPEG,0.664
l1,1,n02129165,ILSVRC2012_val_00008167.JPEG,0.666
l1,1,n02129165,ILSVRC2012_val_00012343.JPEG,0.724
l1,1,n02129165,ILSVRC2012_val_00012423.JPEG,0.731
l1,1,n02129165,ILSVRC2012_val_00039833.JPEG,0.707
l1,1,n02129165,ILSVRC2012_val_00027413.JPEG,0.719
l1,1,n03444034,ILSVRC2012_val_00018585.JPEG,0.701
l1,1,n03444034,ILSVRC2012_val_00005381.JPEG,0.706
l1,1,n03444034,ILSVRC2012_val_00021569.JPEG,0.731
l1,1,n03444034,ILSVRC2012_val_00015436.JPEG,0.661
l1,1,n03444034,ILSVRC2012_val_00040603.JPEG,0.671
l1,1,n04118538,ILSVRC2012_val_00021287.JPEG,0.755
l1,1,n04118538,ILSVRC2012_val_00037938.JPEG,0.659
l1,1,n04118538,ILSVRC2012_val_00040568.JPEG,0.732
l1,1,n04118538,ILSVRC2012_val_00045773.JPEG,0.685
l1,1,n04118538,ILSVRC2012_val_00002018.JPEG,0.706
l1,1,n02480495,ILSVRC2012_val_00037212.JPEG,0.790
l1,1,n02480495,ILSVRC2012_val_00016559.JPEG,0.622
l1,1,n02480495,ILSVRC2012_val_00024886.JPEG,0.676
l1,1,n02480495,ILSVRC2012_val_00019448.JPEG,0.662
l1,1,n02480495,ILSVRC2012_val_00011425.JPEG,0.671
l1,1,n02788148,ILSVRC2012_val_00012264.JPEG,0.688
l1,1,n02788148,ILSVRC2012_val_00012502.JPEG,0.702
l1,1,n02788148,ILSVRC2012_val_00039546.JPEG,0.664
l1,1,n02788148,ILSVRC2012_val_00002943.JPEG,0.444
l1,1,n02788148,ILSVRC2012_val_00035907.JPEG,0.628
l1,1,n03976657,ILSVRC2012_val_00012001.JPEG,0.708
l1,1,n03976657,ILSVRC2012_val_00002819.JPEG,0.596
l1,1,n03976657,ILSVRC2012_val_00020111.JPEG,0.634
l1,1,n03976657,ILSVRC2012_val_00030045.JPEG,0.634
l1,1,n03976657,ILSVRC2012_val_00015179.JPEG,0.707
l1,1,n04356056,ILSVRC2012_val_00019127.JPEG,0.673
l1,1,n04356056,ILSVRC2012_val_00039734.JPEG,0.603
l1,1,n04356056,ILSVRC2012_val_00048182.JPEG,0.657
l1,1,n04356056,ILSVRC2012_val_00028254.JPEG,0.683
l1,1,n04356056,ILSVRC2012_val_00024708.JPEG,0.731
l1,1,n04532106,ILSVRC2012_val_00036410.JPEG,0.666
l1,1,n04532106,ILSVRC2012_val_00020638.JPEG,0.757
l1,1,n04532106,ILSVRC2012_val_00032895.JPEG,0.681
l1,1,n04532106,ILSVRC2012_val_00006477.JPEG,0.650
l1,1,n04532106,ILSVRC2012_val_00048731.JPEG,0.635
l1,1,n04099969,ILSVRC2012_val_00020924.JPEG,0.760
l1,1,n04099969,ILSVRC2012_val_00017214.JPEG,0.622
l1,1,n04099969,ILSVRC2012_val_00016203.JPEG,0.674
l1,1,n04099969,ILSVRC2012_val_00028947.JPEG,0.645
l1,1,n04099969,ILSVRC2012_val_00017053.JPEG,0.693
l1,1,n01944390,ILSVRC2012_val_00012117.JPEG,0.738
l1,1,n01944390,ILSVRC2012_val_00030395.JPEG,0.853
l1,1,n01944390,ILSVRC2012_val_00040123.JPEG,0.636
l1,1,n01944390,ILSVRC2012_val_00025840.JPEG,0.693
l1,1,n01944390,ILSVRC2012_val_00003625.JPEG,0.720
l1,1,n02927161,ILSVRC2012_val_00049736.JPEG,0.696
l1,1,n02927161,ILSVRC2012_val_00021162.JPEG,0.701
l1,1,n02927161,ILSVRC2012_val_00014380.JPEG,0.836
l1,1,n02927161,ILSVRC2012_val_00014566.JPEG,0.734
l1,1,n02927161,ILSVRC2012_val_00012448.JPEG,0.680
l1,1,n09332890,ILSVRC2012_val_00020069.JPEG,0.680
l1,1,n09332890,ILSVRC2012_val_00032615.JPEG,0.707
l1,1,n09332890,ILSVRC2012_val_00015764.JPEG,0.693
l1,1,n09332890,ILSVRC2012_val_00010179.JPEG,0.655
l1,1,n09332890,ILSVRC2012_val_00018065.JPEG,0.766
l1,1,n03255030,ILSVRC2012_val_00004025.JPEG,0.665
l1,1,n03255030,ILSVRC2012_val_00049683.JPEG,0.704
l1,1,n03255030,ILSVRC2012_val_00044521.JPEG,0.649
l1,1,n03255030,ILSVRC2012_val_00035130.JPEG,0.722
l1,1,n03255030,ILSVRC2012_val_00007949.JPEG,0.724
l1,1,n04008634,ILSVRC2012_val_00036376.JPEG,0.632
l1,1,n04008634,ILSVRC2012_val_00018494.JPEG,0.708
l1,1,n04008634,ILSVRC2012_val_00016696.JPEG,0.674
l1,1,n04008634,ILSVRC2012_val_00033210.JPEG,0.624
l1,1,n04008634,ILSVRC2012_val_00039952.JPEG,0.525
l1,1,n04285008,ILSVRC2012_val_00038060.JPEG,0.638
l1,1,n04285008,ILSVRC2012_val_00035603.JPEG,0.605
l1,1,n04285008,ILSVRC2012_val_00035309.JPEG,0.685
l1,1,n04285008,ILSVRC2012_val_00004970.JPEG,0.670
l1,1,n04285008,ILSVRC2012_val_00038894.JPEG,0.624
l1,1,n02950826,ILSVRC2012_val_00031280.JPEG,0.638
l1,1,n02950826,ILSVRC2012_val_00001528.JPEG,0.676
l1,1,n02950826,ILSVRC2012_val_00035629.JPEG,0.623
l1,1,n02950826,ILSVRC2012_val_00027001.JPEG,0.587
l1,1,n02950826,ILSVRC2012_val_00001902.JPEG,0.702
l1,1,n03902125,ILSVRC2012_val_00029291.JPEG,0.634
l1,1,n03902125,ILSVRC2012_val_00036886.JPEG,0.577
l1,1,n03902125,ILSVRC2012_val_00031113.JPEG,0.692
l1,1,n03902125,ILSVRC2012_val_00019620.JPEG,0.669
l1,1,n03902125,ILSVRC2012_val_00037873.JPEG,0.701
l1,1,n07614500,ILSVRC2012_val_00020294.JPEG,0.936
l1,1,n07614500,ILSVRC2012_val_00000574.JPEG,0.697
l1,1,n07614500,ILSVRC2012_val_00040067.JPEG,0.670
l1,1,n07614500,ILSVRC2012_val_00049832.JPEG,0.660
l1,1,n07614500,ILSVRC2012_val_00030615.JPEG,0.808
l1,1,n07615774,ILSVRC2012_val_00021731.JPEG,0.725
l1,1,n07615774,ILSVRC2012_val_00020614.JPEG,0.629
l1,1,n07615774,ILSVRC2012_val_00024265.JPEG,0.681
l1,1,n07615774,ILSVRC2012_val_00025143.JPEG,0.674
l1,1,n07615774,ILSVRC2012_val_00018091.JPEG,0.645
l1,1,n02074367,ILSVRC2012_val_00014550.JPEG,0.728
l1,1,n02074367,ILSVRC2012_val_00033885.JPEG,0.816
l1,1,n02074367,ILSVRC2012_val_00017048.JPEG,0.700
l1,1,n02074367,ILSVRC2012_val_00030275.JPEG,0.774
l1,1,n02074367,ILSVRC2012_val_00043544.JPEG,0.853
l1,1,n07753592,ILSVRC2012_val_00025019.JPEG,0.792
l1,1,n07753592,ILSVRC2012_val_00018896.JPEG,0.682
l1,1,n07753592,ILSVRC2012_val_00005177.JPEG,0.785
l1,1,n07753592,ILSVRC2012_val_00003412.JPEG,0.609
l1,1,n07753592,ILSVRC2012_val_00004614.JPEG,0.786
l1,1,n03026506,ILSVRC2012_val_00037372.JPEG,0.722
l1,1,n03026506,ILSVRC2012_val_00027009.JPEG,0.633
l1,1,n03026506,ILSVRC2012_val_00018842.JPEG,0.499
l1,1,n03026506,ILSVRC2012_val_00012637.JPEG,0.525
l1,1,n03026506,ILSVRC2012_val_00018566.JPEG,0.721
l1,1,n04398044,ILSVRC2012_val_00034538.JPEG,0.681
l1,1,n04398044,ILSVRC2012_val_00019733.JPEG,0.705
l1,1,n04398044,ILSVRC2012_val_00037105.JPEG,0.636
l1,1,n04398044,ILSVRC2012_val_00046719.JPEG,0.647
l1,1,n04398044,ILSVRC2012_val_00025266.JPEG,0.623
l1,1,n02190166,ILSVRC2012_val_00008941.JPEG,0.701
